segment_id,highway_name,segment_length_m,pronghorn_overlap_high_use,pronghorn_overlap_stopover,elk_overlap_high_use,elk_overlap_stopover,meters_to_pronghorn_highway,meters_to_pronghorn_stopover,meters_to_elk_highway,meters_to_elk_stopover
127285,I 040,160.89,0,0,0,0,35153.27,37842.91,27566.17,34013.97
127288,S 260                       0,160.82,0,0,0,0,255978.29,259689.16,250135.75,255170.27
127292,S 260,160.82,0,0,0,0,255989.39,259700.15,250146.58,255181.34
127298,I 040                       0,160.89,0,0,0,0,35365.15,38044.87,27760.92,34204.43
127299,I 040,160.89,0,0,0,0,35312.73,37999.4,27720.0,34166.1
127302,S 260                       0,160.82,0,0,0,0,256099.94,259809.51,250254.39,255291.62
127306,S 260,160.82,0,0,0,0,256111.05,259820.5,250265.23,255302.7
127312,I 040                       0,160.89,0,0,0,0,35524.67,38201.5,27915.0,34356.8
127313,I 040,160.89,0,0,0,0,35472.2,38155.94,27873.92,34318.32
127316,S 260                       0,160.82,0,0,0,0,256221.63,259929.89,250373.08,255413.02
127320,S 260,160.82,0,0,0,0,256232.75,259940.89,250383.92,255424.1
127326,I 040                       0,160.89,0,0,0,0,35684.21,38358.16,28069.15,34509.24
127327,I 040,160.89,0,0,0,0,35631.68,38312.5,28027.91,34470.61
127330,S 260                       0,160.82,0,0,0,0,256343.37,260050.32,250491.82,255534.46
127334,S 260,160.82,0,0,0,0,256354.49,260061.32,250502.66,255545.55
127340,I 040                       0,160.89,0,0,0,0,35843.75,38514.85,28223.36,34661.74
127341,I 040,160.89,0,0,0,0,35791.17,38469.11,28181.98,34622.97
127344,S 260                       0,160.82,0,0,0,0,256465.12,260170.77,250610.57,255655.91
127348,S 260,160.82,0,0,0,0,256476.24,260181.77,250621.42,255667.0
127354,I 040                       0,160.89,0,0,0,0,36002.84,38670.82,28376.71,34813.29
127355,I 040,160.89,0,0,0,0,35950.36,38625.26,28335.53,34774.76
127358,S 260                       0,160.82,0,0,0,0,256586.87,260291.21,250729.33,255777.36
127362,S 260,160.82,0,0,0,0,256597.99,260302.21,250740.17,255788.45
127368,I 040                       0,160.89,0,0,0,0,36159.65,38823.39,28526.06,34960.43
127369,I 040,160.89,0,0,0,0,36108.19,38779.25,28486.49,34923.68
127372,S 260                       0,160.82,0,0,0,0,256708.65,260411.68,250848.11,255898.84
127376,S 260,160.82,0,0,0,0,256719.77,260422.68,250858.96,255909.93
127382,I 040                       0,160.89,0,0,0,0,36312.74,38970.91,28669.64,35101.33
127383,I 040,160.89,0,0,0,0,36263.17,38929.32,28632.94,35067.71
127386,S 260                       0,160.82,0,0,0,0,256830.47,260532.2,250966.95,256020.37
127390,S 260,160.82,0,0,0,0,256841.6,260543.21,250977.81,256031.47
127396,I 040                       0,160.89,0,0,0,0,36463.53,39115.48,28809.96,35238.72
127397,I 040,160.89,0,0,0,0,36414.62,39074.73,28774.13,35206.07
127400,S 260                       0,160.82,0,0,0,0,256952.45,260652.87,251085.94,256142.05
127404,S 260,160.82,0,0,0,0,256963.59,260663.89,251096.81,256153.16
127410,I 040                       0,160.89,0,0,0,0,36614.28,39260.0,28950.29,35376.09
127411,I 040,160.89,0,0,0,0,36565.15,39218.98,28914.1,35343.1
127414,S 260                       0,160.82,0,0,0,0,257074.49,260773.62,251205.01,256263.8
127418,S 260,160.82,0,0,0,0,257085.64,260784.64,251215.89,256274.92
127424,I 040                       0,160.89,0,0,0,0,36765.9,39405.66,29091.97,35514.86
127425,I 040,160.89,0,0,0,0,36715.97,39363.63,29054.58,35480.64
127428,S 260                       0,160.82,0,0,0,0,257196.58,260894.4,251324.13,256385.59
127432,S 260,160.82,0,0,0,0,257207.73,260905.44,251335.01,256396.72
127438,I 040                       0,160.89,0,0,0,0,36920.98,39555.91,29238.9,35659.27
127439,I 040,160.89,0,0,0,0,36869.01,39511.16,29198.36,35621.68
127442,S 260                       0,160.82,0,0,0,0,257318.72,261015.24,251443.3,256507.43
127446,S 260,160.82,0,0,0,0,257329.87,261026.27,251454.18,256518.56
127452,I 040                       0,160.89,0,0,0,0,37079.3,39710.81,29391.28,35809.64
127453,I 040,160.89,0,0,0,0,37025.69,39663.63,29347.85,35768.89
127456,S 260                       0,160.82,0,0,0,0,257440.87,261136.09,251562.49,256629.29
127460,S 260,160.82,0,0,0,0,257452.02,261147.12,251573.37,256640.42
127466,I 040                       0,160.89,0,0,0,0,37239.51,39869.02,29547.78,35964.66
127467,I 040,160.89,0,0,0,0,37185.01,39820.15,29502.19,35921.46
127470,S 260                       0,160.82,0,0,0,0,257562.98,261256.9,251681.63,256751.11
127474,S 260,160.82,0,0,0,0,257574.13,261267.93,251692.52,256762.23
127480,I 040                       0,160.88,0,0,0,0,37400.19,40029.2,29707.06,36123.03
127481,I 040,160.89,0,0,0,0,37345.61,39979.36,29660.0,36078.02
127484,S 260                       0,160.82,0,0,0,0,257685.14,261377.75,251800.83,256872.97
127488,S 260,160.82,0,0,0,0,257696.29,261388.79,251811.72,256884.1
127494,I 040                       0,160.88,0,0,0,0,37560.03,40189.92,29867.63,36283.23
127495,I 040,160.88,0,0,0,0,37506.13,40139.92,29819.96,36237.3
127498,S 260                       0,160.82,0,0,0,0,257807.34,261498.66,251920.08,256994.89
127502,S 260,160.82,0,0,0,0,257818.51,261509.71,251930.98,257006.02
127508,I 040                       0,160.89,0,0,0,0,37717.68,40349.84,30028.17,36443.94
127509,I 040,160.88,0,0,0,0,37665.14,40300.45,29980.71,36397.93
127512,S 260                       0,160.82,0,0,0,0,257929.65,261619.67,252039.44,257116.9
127516,S 260,160.82,0,0,0,0,257940.82,261630.72,252050.34,257128.04
127522,I 040                       0,160.88,0,0,0,0,37872.62,40508.17,30187.75,36604.16
127523,I 040,160.88,0,0,0,0,37821.54,40459.68,30140.86,36558.48
127526,S 260                       0,160.82,0,0,0,0,258052.01,261740.73,252158.85,257238.97
127530,S 260,160.82,0,0,0,0,258063.19,261751.79,252169.76,257250.12
127536,I 040                       0,160.88,0,0,0,0,38026.07,40665.5,30346.61,36763.84
127537,I 040,160.88,0,0,0,0,37975.66,40617.47,30300.07,36718.42
127540,S 260                       0,160.82,0,0,0,0,258174.42,261861.85,252278.33,257361.09
127544,S 260,160.82,0,0,0,0,258185.61,261872.91,252289.24,257372.25
127550,I 040                       0,160.88,0,0,0,0,38179.56,40822.85,30505.49,36923.53
127551,I 040,160.88,0,0,0,0,38129.38,40774.98,30459.08,36878.21
127554,S 260                       0,160.82,0,0,0,0,258297.52,261983.66,252398.51,257483.9
127558,S 260,160.82,0,0,0,0,258308.87,261994.89,252409.59,257495.22
127564,I 040                       0,160.88,0,0,0,0,38333.15,40980.24,30664.4,37083.25
127565,I 040,160.88,0,0,0,0,38282.93,40932.35,30617.98,37037.92
127568,S 260                       0,160.82,0,0,0,0,258423.58,262108.48,252521.75,257609.68
127572,S 260,160.82,0,0,0,0,258435.33,262120.11,252533.25,257621.4
127578,I 040                       0,160.88,0,0,0,0,38486.79,41137.67,30823.34,37242.98
127579,I 040,160.88,0,0,0,0,38436.52,41089.74,30776.9,37197.63
127582,S 260                       0,160.82,0,0,0,0,258554.3,262238.02,252649.83,257740.13
127586,S 260,160.82,0,0,0,0,258566.45,262250.07,252661.75,257752.26
127592,I 040                       0,160.88,0,0,0,0,38640.5,41295.12,30982.29,37402.71
127593,I 040,160.88,0,0,0,0,38590.18,41247.16,30935.83,37357.35
127596,S 260                       0,160.82,0,0,0,0,258689.09,262371.73,252782.15,257874.69
127600,S 260,160.82,0,0,0,0,258701.56,262384.1,252794.39,257887.13
127606,I 040                       0,160.88,0,0,0,0,38794.26,41452.6,31141.26,37562.46
127607,I 040,160.88,0,0,0,0,38743.89,41404.6,31094.79,37517.08
127610,S 260                       0,160.82,0,0,0,0,258826.04,262507.63,252916.72,258011.4
127614,S 260,160.82,0,0,0,0,258838.55,262520.04,252929.01,258023.89
127620,I 040                       0,160.88,0,0,0,0,38948.06,41610.09,31300.25,37722.2
127621,I 040,160.88,0,0,0,0,38897.66,41562.07,31253.77,37676.82
127624,S 260                       0,160.82,0,0,0,0,258962.96,262643.5,253051.25,258148.09
127628,S 260,160.82,0,0,0,0,258975.46,262655.9,253063.53,258160.56
127634,I 040                       0,160.88,0,0,0,0,39101.83,41767.54,31459.2,37881.93
127635,I 040,160.88,0,0,0,0,39051.52,41719.6,31412.78,37836.58
127638,S 260                       0,160.82,0,0,0,0,259099.87,262779.35,253185.78,258284.76
127642,S 260,160.82,0,0,0,0,259112.37,262791.76,253198.07,258297.24
127648,I 040                       0,160.88,0,0,0,0,39255.64,41925.01,31618.17,38041.65
127649,I 040,160.88,0,0,0,0,39205.47,41877.17,31571.83,37996.37
127652,S 260                       0,160.82,0,0,0,0,259236.95,262915.38,253320.49,258421.61
127656,S 260,160.82,0,0,0,0,259249.48,262927.81,253332.8,258434.11
127662,I 040                       0,160.88,0,0,0,0,39409.5,42082.5,31777.16,38201.38
127663,I 040,160.88,0,0,0,0,39359.48,42034.76,31730.9,38156.16
127666,S 260                       0,160.82,0,0,0,0,259372.76,263050.12,253453.88,258557.18
127670,S 260,160.82,0,0,0,0,259384.77,263062.03,253465.66,258569.17
127676,I 040                       0,160.88,0,0,0,0,39563.42,42240.02,31936.16,38361.12
127677,I 040,160.88,0,0,0,0,39513.54,42192.38,31889.99,38315.96
127680,S 260                       0,160.82,0,0,0,0,259496.74,263172.84,253575.01,258680.88
127684,S 260,160.82,0,0,0,0,259507.14,263183.1,253585.12,258691.24
127690,I 040                       0,160.88,0,0,0,0,39717.4,42397.57,32095.18,38520.88
127691,I 040,160.88,0,0,0,0,39667.65,42350.02,32049.09,38475.78
127694,S 260                       0,160.82,0,0,0,0,259601.21,263275.8,253676.09,258785.01
127698,S 260,160.82,0,0,0,0,259609.96,263284.4,253684.51,258793.73
127704,I 040                       0,160.88,0,0,0,0,39871.43,42555.13,32254.23,38680.64
127705,I 040,160.88,0,0,0,0,39821.82,42507.69,32208.21,38635.6
127708,S 260                       0,160.82,0,0,0,0,259695.94,263368.91,253767.21,258879.38
127712,S 260,160.82,0,0,0,0,259704.53,263377.36,253775.48,258887.94
127718,I 040                       0,160.88,0,0,0,0,40025.51,42712.73,32413.29,38840.41
127719,I 040,160.88,0,0,0,0,39976.04,42665.38,32367.35,38795.43
127722,S 260                       0,160.82,0,0,0,0,259789.46,263460.82,253857.11,258972.54
127726,S 260,160.82,0,0,0,0,259798.04,263469.24,253865.35,258981.08
127732,I 040                       0,160.88,0,0,0,0,40179.65,42870.35,32572.36,39000.19
127733,I 040,160.88,0,0,0,0,40130.31,42823.09,32526.51,38955.27
127736,S 260                       0,160.82,0,0,0,0,259887.95,263557.73,253952.08,259070.68
127740,S 260,160.82,0,0,0,0,259897.59,263567.24,253961.41,259080.29
127746,I 040                       0,160.88,0,0,0,0,40333.83,43027.98,32731.45,39159.97
127747,I 040,160.88,0,0,0,0,40284.63,42980.83,32685.68,39115.11
127750,S 260                       0,160.82,0,0,0,0,259998.52,263666.85,254059.41,259180.93
127754,S 260,160.82,0,0,0,0,260009.09,263677.29,254069.69,259191.47
127760,I 040                       0,160.88,0,0,0,0,40488.03,43185.62,32890.54,39319.75
127761,I 040,160.88,0,0,0,0,40439.18,43138.71,32844.95,39275.03
127764,S 260                       0,160.82,0,0,0,0,260116.63,263783.61,254174.49,259298.74
127768,S 260,160.82,0,0,0,0,260127.52,263794.38,254185.1,259309.6
127774,I 040                       0,160.88,0,0,0,0,40643.01,43343.78,33050.02,39479.82
127775,I 040,160.88,0,0,0,0,40594.23,43296.92,33004.47,39435.14
127778,S 260                       0,160.82,0,0,0,0,260235.97,263901.6,254290.82,259417.78
127782,S 260,160.82,0,0,0,0,260246.87,263912.38,254301.45,259428.65
127788,I 040                       0,160.88,0,0,0,0,40798.18,43502.07,33209.58,39639.96
127789,I 040,160.88,0,0,0,0,40749.41,43455.21,33164.04,39595.28
127792,S 260                       0,160.82,0,0,0,0,260355.36,264019.65,254407.22,259536.87
127796,S 260,160.82,0,0,0,0,260366.26,264030.43,254417.85,259547.75
127802,I 040                       0,160.88,0,0,0,0,40953.37,43660.35,33369.15,39800.09
127803,I 040,160.88,0,0,0,0,40904.63,43613.52,33323.63,39755.43
127806,S 260                       0,160.82,0,0,0,0,260474.79,264137.75,254523.67,259656.01
127810,S 260,160.82,0,0,0,0,260485.7,264148.53,254534.31,259666.89
127816,I 040                       0,160.88,0,0,0,0,41108.61,43818.66,33528.72,39960.23
127817,I 040,160.88,0,0,0,0,41059.89,43771.85,33483.22,39915.58
127820,S 260                       0,160.82,0,0,0,0,260594.27,264255.89,254640.17,259775.19
127824,S 260,160.82,0,0,0,0,260605.18,264266.68,254650.81,259786.08
127830,I 040                       0,160.88,0,0,0,0,41263.89,43976.98,33688.31,40120.37
127831,I 040,160.88,0,0,0,0,41215.2,43930.19,33642.83,40075.73
127834,S 260                       0,160.82,0,0,0,0,260713.78,264374.06,254756.69,259894.41
127838,S 260,160.82,0,0,0,0,260724.69,264384.85,254767.33,259905.29
127844,I 040                       0,160.88,0,0,0,0,41419.21,44135.33,33847.91,40280.52
127845,I 040,160.88,0,0,0,0,41370.54,44088.55,33802.45,40235.9
127849,S 260                       0,160.82,0,0,0,0,260833.3,264492.25,254873.24,260013.64
127853,S 260,160.82,0,0,0,0,260844.22,264503.04,254883.89,260024.53
127859,I 040                       0,160.88,0,0,0,0,41574.58,44293.69,34007.52,40440.68
127860,I 040,160.88,0,0,0,0,41525.93,44246.93,33962.08,40396.07
127863,S 260                       0,160.82,0,0,0,0,260952.86,264610.47,254989.83,260132.9
127867,S 260,160.82,0,0,0,0,260963.78,264621.26,255000.47,260143.79
127873,I 040                       0,160.88,0,0,0,0,41729.99,44452.07,34167.15,40600.84
127874,I 040,160.88,0,0,0,0,41681.37,44405.33,34121.72,40556.24
127877,S 260                       0,160.82,0,0,0,0,261072.47,264728.73,255106.46,260252.21
127881,S 260,160.82,0,0,0,0,261083.39,264739.54,255117.11,260263.11
127887,I 040                       0,160.88,0,0,0,0,41885.44,44610.47,34326.79,40761.01
127888,I 040,160.88,0,0,0,0,41836.84,44563.75,34281.38,40716.42
127891,S 260                       0,160.82,0,0,0,0,261192.17,264847.1,255223.2,260371.62
127895,S 260,160.82,0,0,0,0,261203.12,264857.93,255233.87,260382.54
127901,I 040                       0,160.88,0,0,0,0,42040.92,44768.88,34486.43,40921.18
127902,I 040,160.88,0,0,0,0,41992.35,44722.18,34441.04,40876.61
127905,S 260                       0,160.82,0,0,0,0,261313.42,264967.04,255341.53,260492.58
127909,S 260,160.82,0,0,0,0,261324.78,264978.28,255352.64,260503.91
127915,I 040                       0,160.88,0,0,0,0,42196.46,44927.32,34646.1,41081.37
127916,I 040,160.88,0,0,0,0,42147.91,44880.64,34600.72,41036.8
127919,S 260                       0,160.82,0,0,0,0,261441.67,265094.09,255467.11,260620.57
127923,S 260,160.82,0,0,0,0,261453.82,265106.13,255479.03,260632.7
127929,I 040                       0,160.88,0,0,0,0,42352.04,45085.78,34805.77,41241.55
127930,I 040,160.88,0,0,0,0,42303.51,45039.11,34760.41,41197.0
127933,S 260                       0,160.82,0,0,0,0,261578.07,265229.42,255601.15,260756.73
127937,S 260,160.82,0,0,0,0,261590.76,265242.02,255613.63,260769.4
127943,I 040                       0,160.88,0,0,0,0,42507.66,45244.25,34965.46,41401.75
127944,I 040,160.88,0,0,0,0,42459.14,45197.59,34920.11,41357.2
127947,S 260                       0,160.82,0,0,0,0,261717.39,265367.74,255738.24,260895.84
127951,S 260,160.82,0,0,0,0,261730.12,265380.38,255750.77,260908.54
127957,I 040                       0,160.88,0,0,0,0,42663.32,45402.74,35125.16,41561.94
127958,I 040,160.88,0,0,0,0,42614.82,45356.1,35079.82,41517.41
127961,S 260                       0,160.82,0,0,0,0,261856.81,265506.16,255875.44,261035.04
127965,S 260,160.82,0,0,0,0,261869.54,265518.8,255887.97,261047.75
127971,I 040                       0,160.88,0,0,0,0,42819.01,45561.25,35284.86,41722.15
127972,I 040,160.88,0,0,0,0,42770.53,45514.62,35239.54,41677.62
127975,S 260                       0,160.82,0,0,0,0,261996.3,265644.66,256012.72,261174.31
127979,S 260,160.82,0,0,0,0,262009.05,265657.31,256025.26,261187.04
127985,I 040                       0,160.88,0,0,0,0,42974.75,45719.77,35444.58,41882.36
127986,I 040,160.88,0,0,0,0,42926.29,45673.16,35399.28,41837.84
127989,S 260                       0,160.82,0,0,0,0,262135.91,265783.27,256150.11,261313.7
127993,S 260,160.82,0,0,0,0,262148.66,265795.92,256162.66,261326.43
127999,I 040                       0,160.88,0,0,0,0,43130.52,45878.31,35604.31,42042.57
128000,I 040,160.88,0,0,0,0,43082.08,45831.71,35559.02,41998.06
128003,S 260                       0,160.82,0,0,0,0,262275.75,265922.12,256287.76,261453.33
128007,S 260,160.82,0,0,0,0,262288.59,265934.87,256300.41,261466.15
128013,I 040                       0,160.88,0,0,0,0,43286.33,46036.87,35764.05,42202.79
128014,I 040,160.88,0,0,0,0,43237.9,45990.28,35718.77,42158.29
128017,S 260                       0,160.82,0,0,0,0,262419.21,266064.68,256429.22,261596.6
128021,S 260,160.82,0,0,0,0,262432.73,266078.12,256442.57,261610.09
128027,I 040                       0,160.88,0,0,0,0,43442.17,46195.44,35923.8,42363.01
128028,I 040,160.88,0,0,0,0,43393.77,46148.87,35878.54,42318.52
128031,S 260                       0,160.82,0,0,0,0,262569.93,266214.69,256578.37,261747.16
128035,S 260,160.82,0,0,0,0,262583.77,266228.48,256592.08,261760.99
128041,I 040                       0,160.88,0,0,0,0,43598.06,46354.03,36083.56,42523.24
128042,I 040,160.88,0,0,0,0,43549.67,46307.47,36038.31,42478.76
128045,S 260                       0,160.82,0,0,0,0,262716.34,266360.29,256722.98,261893.4
128049,S 260,160.82,0,0,0,0,262728.83,266372.69,256735.26,261905.86
128055,I 040                       0,160.88,0,0,0,0,43753.98,46512.64,36243.33,42683.48
128056,I 040,160.88,0,0,0,0,43705.6,46466.08,36198.09,42639.0
128059,S 260                       0,160.82,0,0,0,0,262844.42,266487.18,256848.42,262021.22
128063,S 260,160.82,0,0,0,0,262855.56,266498.2,256859.3,262032.33
128069,I 040                       0,160.88,0,0,0,0,43909.94,46671.26,36403.11,42843.72
128070,I 040,160.88,0,0,0,0,43861.57,46624.71,36357.88,42799.25
128073,S 260                       0,160.82,0,0,0,0,262969.96,266611.48,256971.22,262146.49
128077,S 260,160.82,0,0,0,0,262982.02,266623.43,256983.04,262158.52
128083,I 040                       0,160.88,0,0,0,0,44065.93,46829.89,36562.9,43003.96
128084,I 040,160.88,0,0,0,0,44017.57,46783.36,36517.68,42959.5
128087,S 260                       0,160.82,0,0,0,0,263106.03,266746.48,257104.94,262282.33
128091,S 260,160.82,0,0,0,0,263118.72,266759.08,257117.42,262295.0
128097,I 040                       0,160.88,0,0,0,0,44221.96,46988.55,36722.7,43164.21
128098,I 040,160.88,0,0,0,0,44173.61,46942.02,36677.49,43119.75
128101,S 260                       0,160.82,0,0,0,0,263245.33,266884.78,257242.03,262421.41
128105,S 260,160.82,0,0,0,0,263258.08,266897.44,257254.58,262434.14
128111,I 040                       0,160.88,0,0,0,0,44378.02,47147.21,36882.51,43324.46
128112,I 040,160.88,0,0,0,0,44329.68,47100.7,36837.31,43280.01
128115,S 260                       0,160.82,0,0,0,0,263385.29,267023.76,257379.81,262561.16
128119,S 260,160.82,0,0,0,0,263398.09,267036.46,257392.41,262573.94
128125,I 040                       0,160.88,0,0,0,0,44534.11,47305.89,37042.33,43484.72
128126,I 040,160.88,0,0,0,0,44485.79,47259.39,36997.14,43440.28
128129,S 260                       0,160.82,0,0,0,0,263525.48,267162.96,257517.84,262701.14
128133,S 260,160.82,0,0,0,0,263538.29,267175.68,257530.45,262713.92
128139,I 040                       0,160.88,0,0,0,0,44690.24,47464.59,37202.15,43644.99
128140,I 040,160.88,0,0,0,0,44641.93,47418.09,37156.98,43600.55
128143,S 260                       0,160.82,0,0,0,0,263665.78,267302.29,257655.98,262841.22
128147,S 260,160.82,0,0,0,0,263678.6,267315.01,257668.6,262854.02
